method,planted_wgds,duprate,simid,dup_cost,solution_cost,solution_nbdups,solution_nblosses,time
insider,2,10,37,5,16.0,3.0,1.0,0.054345
fastmultrec_greedy,2,10,37,5,16.0,3.0,1.0,0.198532
lcamap,2,10,37,5,16.0,3.0,1.0,0.029634
segdup,2,11,37,10,20,2,0,107.505655
insider,2,11,37,10,20.0,2.0,0.0,0.072148
fastmultrec_greedy,2,11,37,10,20.0,2.0,0.0,0.245215
lcamap,2,11,37,10,20.0,2.0,0.0,0.038327
segdup,2,11,37,15,30,2,0,86.543636
insider,2,11,37,15,30.0,2.0,0.0,0.070712
fastmultrec_greedy,2,11,37,15,30.0,2.0,0.0,0.250704
lcamap,2,11,37,15,30.0,2.0,0.0,0.037607
segdup,2,11,37,20,40,2,0,52.461343
insider,2,11,37,20,40.0,2.0,0.0,0.072533
fastmultrec_greedy,2,11,37,20,40.0,2.0,0.0,0.241657
lcamap,2,11,37,20,40.0,2.0,0.0,0.038716
segdup,2,11,37,25,50,2,0,53.816999
insider,2,11,37,25,50.0,2.0,0.0,0.069739
fastmultrec_greedy,2,11,37,25,50.0,2.0,0.0,0.238687
lcamap,2,11,37,25,50.0,2.0,0.0,0.038798
segdup,2,11,37,5,10,2,0,123.802162
insider,2,11,37,5,10.0,2.0,0.0,0.070445
fastmultrec_greedy,2,11,37,5,10.0,2.0,0.0,0.243418
lcamap,2,11,37,5,10.0,2.0,0.0,0.038021
segdup,2,15,37,10,20,2,0,263.466408
insider,2,15,37,10,20.0,2.0,0.0,0.133047
fastmultrec_greedy,2,15,37,10,20.0,2.0,0.0,0.617582
lcamap,2,15,37,10,20.0,2.0,0.0,0.083102
segdup,2,15,37,15,30,2,0,141.918238
insider,2,15,37,15,30.0,2.0,0.0,0.133914
fastmultrec_greedy,2,15,37,15,30.0,2.0,0.0,0.579923
lcamap,2,15,37,15,30.0,2.0,0.0,0.083091
segdup,2,15,37,20,40,2,0,142.467605
insider,2,15,37,20,40.0,2.0,0.0,0.131507
fastmultrec_greedy,2,15,37,20,40.0,2.0,0.0,0.569827
lcamap,2,15,37,20,40.0,2.0,0.0,0.082873
segdup,2,15,37,25,50,2,0,140.698382
insider,2,15,37,25,50.0,2.0,0.0,0.135424
fastmultrec_greedy,2,15,37,25,50.0,2.0,0.0,0.571136
lcamap,2,15,37,25,50.0,2.0,0.0,0.082544
segdup,2,15,37,5,10,2,0,289.635726
insider,2,15,37,5,10.0,2.0,0.0,0.132280
fastmultrec_greedy,2,15,37,5,10.0,2.0,0.0,0.578977
lcamap,2,15,37,5,10.0,2.0,0.0,0.085452
segdup,2,8,37,10,818,66,158,202.150023
insider,2,8,37,10,802.0,58.0,222.0,0.461462
fastmultrec_greedy,2,8,37,10,813.0,65.0,163.0,1.114916
lcamap,2,8,37,10,818.0,66.0,158.0,0.086375
segdup,2,8,37,15,1148,66,158,192.211696
insider,2,8,37,15,1092.0,58.0,222.0,1.361377
fastmultrec_greedy,2,8,37,15,1138.0,65.0,163.0,1.125246
lcamap,2,8,37,15,1148.0,66.0,158.0,0.091200
segdup,2,8,37,20,1478,66,158,196.300117
insider,2,8,37,20,1379.0,57.0,239.0,4.945987
fastmultrec_greedy,2,8,37,20,1463.0,65.0,163.0,1.124430
lcamap,2,8,37,20,1478.0,66.0,158.0,0.085917
segdup,2,8,37,25,1808,66,158,202.986129
insider,2,8,37,25,1653.0,53.0,328.0,26.489811
fastmultrec_greedy,2,8,37,25,1788.0,65.0,163.0,1.124001
lcamap,2,8,37,25,1808.0,66.0,158.0,0.088293
segdup,2,8,37,5,488,66,158,200.248690
insider,2,8,37,5,488.0,65.0,163.0,0.247480
fastmultrec_greedy,2,8,37,5,488.0,66.0,158.0,0.620378
lcamap,2,8,37,5,488.0,66.0,158.0,0.085581
segdup,2,9,37,10,241,23,11,216.272913
insider,2,9,37,10,241.0,23.0,11.0,0.187420
fastmultrec_greedy,2,9,37,10,241.0,23.0,11.0,0.463151
lcamap,2,9,37,10,241.0,23.0,11.0,0.083066
segdup,2,9,37,15,356,23,11,132.135722
insider,2,9,37,15,356.0,23.0,11.0,0.370406
fastmultrec_greedy,2,9,37,15,356.0,23.0,11.0,0.530128
lcamap,2,9,37,15,356.0,23.0,11.0,0.084466
segdup,2,9,37,20,471,23,11,111.178752
insider,2,9,37,20,471.0,23.0,11.0,0.695681
fastmultrec_greedy,2,9,37,20,471.0,23.0,11.0,0.443921
lcamap,2,9,37,20,471.0,23.0,11.0,0.073023
segdup,2,9,37,25,586,23,11,99.354451
insider,2,9,37,25,582.0,22.0,32.0,2.776142
fastmultrec_greedy,2,9,37,25,586.0,23.0,11.0,0.437412
lcamap,2,9,37,25,586.0,23.0,11.0,0.073428
segdup,2,9,37,5,126,23,11,172.945791
insider,2,9,37,5,126.0,23.0,11.0,0.139759
fastmultrec_greedy,2,9,37,5,126.0,23.0,11.0,0.419700
lcamap,2,9,37,5,126.0,23.0,11.0,0.068780
segdup,1,10,38,10,32,3,2,173.995440
insider,1,10,38,10,32.0,3.0,2.0,0.079175
fastmultrec_greedy,1,10,38,10,32.0,3.0,2.0,0.255339
lcamap,1,10,38,10,32.0,3.0,2.0,0.042974
segdup,1,10,38,15,47,3,2,131.404329
insider,1,10,38,15,47.0,3.0,2.0,0.100094
fastmultrec_greedy,1,10,38,15,47.0,3.0,2.0,0.265090
lcamap,1,10,38,15,47.0,3.0,2.0,0.051698
segdup,1,10,38,20,62,3,2,106.255217
insider,1,10,38,20,62.0,3.0,2.0,0.091953
fastmultrec_greedy,1,10,38,20,62.0,3.0,2.0,0.252804
lcamap,1,10,38,20,62.0,3.0,2.0,0.044656
segdup,1,10,38,25,77,3,2,93.944184
insider,1,10,38,25,77.0,3.0,2.0,0.077992
fastmultrec_greedy,1,10,38,25,77.0,3.0,2.0,0.258974
lcamap,1,10,38,25,77.0,3.0,2.0,0.049886
segdup,1,10,38,5,17,3,2,173.585537
insider,1,10,38,5,17.0,3.0,2.0,0.093983
fastmultrec_greedy,1,10,38,5,17.0,3.0,2.0,0.321084
lcamap,1,10,38,5,17.0,3.0,2.0,0.052919
segdup,1,11,38,10,10,1,0,234.274505
insider,1,11,38,10,10.0,1.0,0.0,0.094758
fastmultrec_greedy,1,11,38,10,10.0,1.0,0.0,0.352911
lcamap,1,11,38,10,10.0,1.0,0.0,0.060447
segdup,1,11,38,15,15,1,0,194.058607
insider,1,11,38,15,15.0,1.0,0.0,0.114163
fastmultrec_greedy,1,11,38,15,15.0,1.0,0.0,0.425625
lcamap,1,11,38,15,15.0,1.0,0.0,0.075040
segdup,1,11,38,20,20,1,0,131.327587
insider,1,11,38,20,20.0,1.0,0.0,0.092219
fastmultrec_greedy,1,11,38,20,20.0,1.0,0.0,0.349342
lcamap,1,11,38,20,20.0,1.0,0.0,0.057886
segdup,1,11,38,25,25,1,0,127.223631
insider,1,11,38,25,25.0,1.0,0.0,0.098776
fastmultrec_greedy,1,11,38,25,25.0,1.0,0.0,0.357085
lcamap,1,11,38,25,25.0,1.0,0.0,0.061659
segdup,1,11,38,5,5,1,0,240.398993
insider,1,11,38,5,5.0,1.0,0.0,0.119078
fastmultrec_greedy,1,11,38,5,5.0,1.0,0.0,0.424529
lcamap,1,11,38,5,5.0,1.0,0.0,0.070690
segdup,1,15,38,10,10,1,0,68.698685
insider,1,15,38,10,10.0,1.0,0.0,0.043244
fastmultrec_greedy,1,15,38,10,10.0,1.0,0.0,0.111136
lcamap,1,15,38,10,10.0,1.0,0.0,0.028369
segdup,1,15,38,15,15,1,0,70.400522
insider,1,15,38,15,15.0,1.0,0.0,0.042813
fastmultrec_greedy,1,15,38,15,15.0,1.0,0.0,0.135156
lcamap,1,15,38,15,15.0,1.0,0.0,0.023844
segdup,1,15,38,20,20,1,0,86.148258
insider,1,15,38,20,20.0,1.0,0.0,0.054579
fastmultrec_greedy,1,15,38,20,20.0,1.0,0.0,0.148410
lcamap,1,15,38,20,20.0,1.0,0.0,0.033310
segdup,1,15,38,25,25,1,0,52.333098
insider,1,15,38,25,25.0,1.0,0.0,0.046851
fastmultrec_greedy,1,15,38,25,25.0,1.0,0.0,0.150529
lcamap,1,15,38,25,25.0,1.0,0.0,0.029076
segdup,1,15,38,5,5,1,0,63.444011
insider,1,15,38,5,5.0,1.0,0.0,0.043725
fastmultrec_greedy,1,15,38,5,5.0,1.0,0.0,0.116149
lcamap,1,15,38,5,5.0,1.0,0.0,0.020826
segdup,1,8,38,10,530,45,80,129.759338
insider,1,8,38,10,528.0,45.0,78.0,0.199061
fastmultrec_greedy,1,8,38,10,532.0,46.0,72.0,0.349644
lcamap,1,8,38,10,532.0,46.0,72.0,0.060908
segdup,1,8,38,15,762,46,72,125.583566
insider,1,8,38,15,753.0,45.0,78.0,0.585202
fastmultrec_greedy,1,8,38,15,762.0,46.0,72.0,0.347495
lcamap,1,8,38,15,762.0,46.0,72.0,0.050451
segdup,1,8,38,20,992,46,72,120.585254
insider,1,8,38,20,969.0,43.0,109.0,5.478285
fastmultrec_greedy,1,8,38,20,992.0,46.0,72.0,0.350007
lcamap,1,8,38,20,992.0,46.0,72.0,0.051858
segdup,1,8,38,25,1203,45,78,116.946457
insider,1,8,38,25,-1,-1,-1,86.773827
fastmultrec_greedy,1,8,38,25,1222.0,46.0,72.0,0.372155
lcamap,1,8,38,25,1222.0,46.0,72.0,0.052895
segdup,1,8,38,5,302,46,72,138.705838
insider,1,8,38,5,302.0,46.0,72.0,0.111232
fastmultrec_greedy,1,8,38,5,302.0,46.0,72.0,0.353701
lcamap,1,8,38,5,302.0,46.0,72.0,0.061067
segdup,1,9,38,10,79,7,9,106.022043
insider,1,9,38,10,79.0,7.0,9.0,0.064297
fastmultrec_greedy,1,9,38,10,79.0,7.0,9.0,0.233994
lcamap,1,9,38,10,79.0,7.0,9.0,0.032303
segdup,1,9,38,15,114,7,9,101.802332
insider,1,9,38,15,114.0,7.0,9.0,0.071932
fastmultrec_greedy,1,9,38,15,114.0,7.0,9.0,0.214189
lcamap,1,9,38,15,114.0,7.0,9.0,0.031685
segdup,1,9,38,20,149,7,9,64.777711
insider,1,9,38,20,149.0,7.0,9.0,0.073440
fastmultrec_greedy,1,9,38,20,149.0,7.0,9.0,0.238163
lcamap,1,9,38,20,149.0,7.0,9.0,0.035128
segdup,1,9,38,25,184,7,9,69.047483
insider,1,9,38,25,184.0,7.0,9.0,0.084011
fastmultrec_greedy,1,9,38,25,184.0,7.0,9.0,0.209640
lcamap,1,9,38,25,184.0,7.0,9.0,0.030824
segdup,1,9,38,5,44,7,9,111.345099
insider,1,9,38,5,44.0,7.0,9.0,0.065513
fastmultrec_greedy,1,9,38,5,44.0,7.0,9.0,0.210840
lcamap,1,9,38,5,44.0,7.0,9.0,0.031769
segdup,2,10,38,10,41,4,1,209.771574
insider,2,10,38,10,41.0,4.0,1.0,0.120610
fastmultrec_greedy,2,10,38,10,41.0,4.0,1.0,0.442044
lcamap,2,10,38,10,41.0,4.0,1.0,0.070324
segdup,2,10,38,15,61,4,1,110.121134
insider,2,10,38,15,61.0,4.0,1.0,0.123264
fastmultrec_greedy,2,10,38,15,61.0,4.0,1.0,0.435288
lcamap,2,10,38,15,61.0,4.0,1.0,0.070361
segdup,2,10,38,20,81,4,1,105.317275
insider,2,10,38,20,81.0,4.0,1.0,0.123685
fastmultrec_greedy,2,10,38,20,81.0,4.0,1.0,0.455561
lcamap,2,10,38,20,81.0,4.0,1.0,0.071636
segdup,2,10,38,25,101,4,1,114.354314
insider,2,10,38,25,101.0,4.0,1.0,0.125248
fastmultrec_greedy,2,10,38,25,101.0,4.0,1.0,0.442316
lcamap,2,10,38,25,101.0,4.0,1.0,0.068682
segdup,2,10,38,5,21,4,1,233.664686
insider,2,10,38,5,21.0,4.0,1.0,0.134146
fastmultrec_greedy,2,10,38,5,21.0,4.0,1.0,0.521700
lcamap,2,10,38,5,21.0,4.0,1.0,0.078937
segdup,2,11,38,10,30,3,0,244.824423
insider,2,11,38,10,30.0,3.0,0.0,0.108514
fastmultrec_greedy,2,11,38,10,30.0,3.0,0.0,0.452878
lcamap,2,11,38,10,30.0,3.0,0.0,0.064063
segdup,2,11,38,15,45,3,0,202.796060
insider,2,11,38,15,45.0,3.0,0.0,0.109834
fastmultrec_greedy,2,11,38,15,45.0,3.0,0.0,0.442202
lcamap,2,11,38,15,45.0,3.0,0.0,0.064455
segdup,2,11,38,20,60,3,0,202.227723
insider,2,11,38,20,60.0,3.0,0.0,0.114821
fastmultrec_greedy,2,11,38,20,60.0,3.0,0.0,0.459683
lcamap,2,11,38,20,60.0,3.0,0.0,0.066311
segdup,2,11,38,25,75,3,0,127.580099
insider,2,11,38,25,75.0,3.0,0.0,0.127619
fastmultrec_greedy,2,11,38,25,75.0,3.0,0.0,0.494905
lcamap,2,11,38,25,75.0,3.0,0.0,0.069836
segdup,2,11,38,5,15,3,0,266.933067
insider,2,11,38,5,15.0,3.0,0.0,0.120759
fastmultrec_greedy,2,11,38,5,15.0,3.0,0.0,0.475011
lcamap,2,11,38,5,15.0,3.0,0.0,0.069650
segdup,2,15,38,10,20,2,0,181.081723
insider,2,15,38,10,20.0,2.0,0.0,0.091711
fastmultrec_greedy,2,15,38,10,20.0,2.0,0.0,0.374659
lcamap,2,15,38,10,20.0,2.0,0.0,0.052719
segdup,2,15,38,15,30,2,0,139.539230
insider,2,15,38,15,30.0,2.0,0.0,0.086950
fastmultrec_greedy,2,15,38,15,30.0,2.0,0.0,0.299083
lcamap,2,15,38,15,30.0,2.0,0.0,0.050055
segdup,2,15,38,20,40,2,0,86.562307
insider,2,15,38,20,40.0,2.0,0.0,0.091474
fastmultrec_greedy,2,15,38,20,40.0,2.0,0.0,0.303421
lcamap,2,15,38,20,40.0,2.0,0.0,0.052759
segdup,2,15,38,25,50,2,0,77.119631
insider,2,15,38,25,50.0,2.0,0.0,0.085441
fastmultrec_greedy,2,15,38,25,50.0,2.0,0.0,0.309823
lcamap,2,15,38,25,50.0,2.0,0.0,0.052852
segdup,2,15,38,5,10,2,0,194.256867
insider,2,15,38,5,10.0,2.0,0.0,0.088689
fastmultrec_greedy,2,15,38,5,10.0,2.0,0.0,0.294156
lcamap,2,15,38,5,10.0,2.0,0.0,0.054659
segdup,2,8,38,10,648,54,108,239.005353
insider,2,8,38,10,636.0,51.0,126.0,0.408238
fastmultrec_greedy,2,8,38,10,642.0,54.0,102.0,1.116059
lcamap,2,8,38,10,649.0,55.0,99.0,0.087613
segdup,2,8,38,15,924,55,99,206.749666
insider,2,8,38,15,882.0,48.0,162.0,1.405178
fastmultrec_greedy,2,8,38,15,912.0,54.0,102.0,1.039819
lcamap,2,8,38,15,924.0,55.0,99.0,0.087959
segdup,2,8,38,20,1182,54,102,212.265066
insider,2,8,38,20,1122.0,45.0,222.0,8.781301
fastmultrec_greedy,2,8,38,20,1182.0,54.0,102.0,1.084900
lcamap,2,8,38,20,1199.0,55.0,99.0,0.086023
segdup,2,8,38,25,1452,54,102,214.721336
insider,2,8,38,25,1345.0,44.0,245.0,42.955244
fastmultrec_greedy,2,8,38,25,1452.0,54.0,102.0,1.040495
lcamap,2,8,38,25,1474.0,55.0,99.0,0.089070
segdup,2,8,38,5,373,54,103,235.257328
insider,2,8,38,5,372.0,54.0,102.0,0.267080
fastmultrec_greedy,2,8,38,5,372.0,54.0,102.0,1.083740
lcamap,2,8,38,5,374.0,55.0,99.0,0.096047
segdup,2,9,38,10,203,19,13,104.903050
insider,2,9,38,10,203.0,19.0,13.0,0.151624
fastmultrec_greedy,2,9,38,10,203.0,19.0,13.0,0.274609
lcamap,2,9,38,10,203.0,19.0,13.0,0.044623
segdup,2,9,38,15,298,19,13,92.694730
insider,2,9,38,15,295.0,17.0,40.0,0.214052
fastmultrec_greedy,2,9,38,15,298.0,19.0,13.0,0.247908
lcamap,2,9,38,15,298.0,19.0,13.0,0.039451
segdup,2,9,38,20,393,19,13,78.223136
insider,2,9,38,20,380.0,17.0,40.0,0.257260
fastmultrec_greedy,2,9,38,20,393.0,19.0,13.0,0.235467
lcamap,2,9,38,20,393.0,19.0,13.0,0.036907
segdup,2,9,38,25,488,19,13,79.477750
insider,2,9,38,25,465.0,17.0,40.0,0.535437
fastmultrec_greedy,2,9,38,25,488.0,19.0,13.0,0.234916
lcamap,2,9,38,25,488.0,19.0,13.0,0.040310
segdup,2,9,38,5,108,19,13,107.160431
insider,2,9,38,5,108.0,19.0,13.0,0.090426
fastmultrec_greedy,2,9,38,5,108.0,19.0,13.0,0.229224
lcamap,2,9,38,5,108.0,19.0,13.0,0.036853
segdup,1,10,39,10,21,2,1,145.620645
insider,1,10,39,10,21.0,2.0,1.0,0.078204
fastmultrec_greedy,1,10,39,10,21.0,2.0,1.0,0.309858
lcamap,1,10,39,10,21.0,2.0,1.0,0.051659
segdup,1,10,39,15,31,2,1,81.963322
insider,1,10,39,15,31.0,2.0,1.0,0.080902
fastmultrec_greedy,1,10,39,15,31.0,2.0,1.0,0.292819
lcamap,1,10,39,15,31.0,2.0,1.0,0.076950
segdup,1,10,39,20,41,2,1,80.202498
insider,1,10,39,20,41.0,2.0,1.0,0.071455
fastmultrec_greedy,1,10,39,20,41.0,2.0,1.0,0.288789
lcamap,1,10,39,20,41.0,2.0,1.0,0.049098
segdup,1,10,39,25,51,2,1,80.357982
insider,1,10,39,25,51.0,2.0,1.0,0.077501
fastmultrec_greedy,1,10,39,25,51.0,2.0,1.0,0.285957
lcamap,1,10,39,25,51.0,2.0,1.0,0.045288
segdup,1,10,39,5,11,2,1,146.315244
insider,1,10,39,5,11.0,2.0,1.0,0.076062
fastmultrec_greedy,1,10,39,5,11.0,2.0,1.0,0.289620
lcamap,1,10,39,5,11.0,2.0,1.0,0.047633
segdup,1,11,39,10,10,1,0,108.125041
insider,1,11,39,10,10.0,1.0,0.0,0.072601
fastmultrec_greedy,1,11,39,10,10.0,1.0,0.0,0.333491
lcamap,1,11,39,10,10.0,1.0,0.0,0.044293
segdup,1,11,39,15,15,1,0,75.300568
insider,1,11,39,15,15.0,1.0,0.0,0.071033
fastmultrec_greedy,1,11,39,15,15.0,1.0,0.0,0.280108
lcamap,1,11,39,15,15.0,1.0,0.0,0.042085
segdup,1,11,39,20,20,1,0,69.801697
insider,1,11,39,20,20.0,1.0,0.0,0.071607
fastmultrec_greedy,1,11,39,20,20.0,1.0,0.0,0.274022
lcamap,1,11,39,20,20.0,1.0,0.0,0.041361
segdup,1,11,39,25,25,1,0,70.449786
insider,1,11,39,25,25.0,1.0,0.0,0.066059
fastmultrec_greedy,1,11,39,25,25.0,1.0,0.0,0.280597
lcamap,1,11,39,25,25.0,1.0,0.0,0.040813
segdup,1,11,39,5,5,1,0,136.457248
insider,1,11,39,5,5.0,1.0,0.0,0.103829
fastmultrec_greedy,1,11,39,5,5.0,1.0,0.0,0.332699
lcamap,1,11,39,5,5.0,1.0,0.0,0.051073
segdup,1,15,39,10,10,1,0,65.086725
insider,1,15,39,10,10.0,1.0,0.0,0.049002
fastmultrec_greedy,1,15,39,10,10.0,1.0,0.0,0.156232
lcamap,1,15,39,10,10.0,1.0,0.0,0.026682
segdup,1,15,39,15,15,1,0,65.328671
insider,1,15,39,15,15.0,1.0,0.0,0.038904
fastmultrec_greedy,1,15,39,15,15.0,1.0,0.0,0.132967
lcamap,1,15,39,15,15.0,1.0,0.0,0.028215
segdup,1,15,39,20,20,1,0,57.518295
insider,1,15,39,20,20.0,1.0,0.0,0.044576
fastmultrec_greedy,1,15,39,20,20.0,1.0,0.0,0.162745
lcamap,1,15,39,20,20.0,1.0,0.0,0.032816
segdup,1,15,39,25,25,1,0,44.192751
insider,1,15,39,25,25.0,1.0,0.0,0.044867
fastmultrec_greedy,1,15,39,25,25.0,1.0,0.0,0.136823
lcamap,1,15,39,25,25.0,1.0,0.0,0.021759
segdup,1,15,39,5,5,1,0,73.410669
insider,1,15,39,5,5.0,1.0,0.0,0.042300
fastmultrec_greedy,1,15,39,5,5.0,1.0,0.0,0.129768
lcamap,1,15,39,5,5.0,1.0,0.0,0.027428
segdup,1,8,39,10,756,63,126,92.714238
insider,1,8,39,10,750.0,60.0,150.0,0.234344
fastmultrec_greedy,1,8,39,10,756.0,63.0,126.0,0.267446
lcamap,1,8,39,10,756.0,63.0,126.0,0.042111
segdup,1,8,39,15,1062,62,132,91.425727
insider,1,8,39,15,1045.0,58.0,175.0,1.186591
fastmultrec_greedy,1,8,39,15,1071.0,63.0,126.0,0.255727
lcamap,1,8,39,15,1071.0,63.0,126.0,0.039728
segdup,1,8,39,20,1372,62,132,87.212917
insider,1,8,39,20,1324.0,53.0,264.0,13.600250
fastmultrec_greedy,1,8,39,20,1386.0,63.0,126.0,0.256240
lcamap,1,8,39,20,1386.0,63.0,126.0,0.039966
segdup,1,8,39,25,1701,63,126,89.312276
insider,1,8,39,25,-1,-1,-1,76.086225
fastmultrec_greedy,1,8,39,25,1701.0,63.0,126.0,0.273557
lcamap,1,8,39,25,1701.0,63.0,126.0,0.040446
segdup,1,8,39,5,441,63,126,95.069780
insider,1,8,39,5,441.0,63.0,126.0,0.112332
fastmultrec_greedy,1,8,39,5,441.0,63.0,126.0,0.262951
lcamap,1,8,39,5,441.0,63.0,126.0,0.040686
segdup,1,9,39,10,56,5,6,115.083355
insider,1,9,39,10,56.0,5.0,6.0,0.068866
fastmultrec_greedy,1,9,39,10,56.0,5.0,6.0,0.232968
lcamap,1,9,39,10,56.0,5.0,6.0,0.035116
segdup,1,9,39,15,81,5,6,95.988975
insider,1,9,39,15,81.0,5.0,6.0,0.073952
fastmultrec_greedy,1,9,39,15,81.0,5.0,6.0,0.231232
lcamap,1,9,39,15,81.0,5.0,6.0,0.035148
segdup,1,9,39,20,106,5,6,93.357903
insider,1,9,39,20,106.0,5.0,6.0,0.070303
fastmultrec_greedy,1,9,39,20,106.0,5.0,6.0,0.233337
lcamap,1,9,39,20,106.0,5.0,6.0,0.035648
segdup,1,9,39,25,131,5,6,91.408592
insider,1,9,39,25,131.0,5.0,6.0,0.079252
fastmultrec_greedy,1,9,39,25,131.0,5.0,6.0,0.238012
lcamap,1,9,39,25,131.0,5.0,6.0,0.035942
segdup,1,9,39,5,31,5,6,118.021456
insider,1,9,39,5,31.0,5.0,6.0,0.063960
fastmultrec_greedy,1,9,39,5,31.0,5.0,6.0,0.231599
lcamap,1,9,39,5,31.0,5.0,6.0,0.036460
segdup,2,10,39,10,21,2,1,139.184776
insider,2,10,39,10,21.0,2.0,1.0,0.086137
fastmultrec_greedy,2,10,39,10,21.0,2.0,1.0,0.301816
lcamap,2,10,39,10,21.0,2.0,1.0,0.057741
segdup,2,10,39,15,31,2,1,66.374479
insider,2,10,39,15,31.0,2.0,1.0,0.092076
fastmultrec_greedy,2,10,39,15,31.0,2.0,1.0,0.328778
lcamap,2,10,39,15,31.0,2.0,1.0,0.053360
segdup,2,10,39,20,41,2,1,69.351029
insider,2,10,39,20,41.0,2.0,1.0,0.086714
fastmultrec_greedy,2,10,39,20,41.0,2.0,1.0,0.302667
lcamap,2,10,39,20,41.0,2.0,1.0,0.050318
segdup,2,10,39,25,51,2,1,65.654113
insider,2,10,39,25,51.0,2.0,1.0,0.096347
fastmultrec_greedy,2,10,39,25,51.0,2.0,1.0,0.326278
lcamap,2,10,39,25,51.0,2.0,1.0,0.056360
segdup,2,10,39,5,11,2,1,154.122739
insider,2,10,39,5,11.0,2.0,1.0,0.086680
fastmultrec_greedy,2,10,39,5,11.0,2.0,1.0,0.314363
lcamap,2,10,39,5,11.0,2.0,1.0,0.052991
segdup,2,11,39,10,20,2,0,174.877579
insider,2,11,39,10,20.0,2.0,0.0,0.108904
fastmultrec_greedy,2,11,39,10,20.0,2.0,0.0,0.417060
lcamap,2,11,39,10,20.0,2.0,0.0,0.061823
segdup,2,11,39,15,30,2,0,149.179091
insider,2,11,39,15,30.0,2.0,0.0,0.100223
fastmultrec_greedy,2,11,39,15,30.0,2.0,0.0,0.397664
lcamap,2,11,39,15,30.0,2.0,0.0,0.064119
segdup,2,11,39,20,40,2,0,77.946581
insider,2,11,39,20,40.0,2.0,0.0,0.097575
fastmultrec_greedy,2,11,39,20,40.0,2.0,0.0,0.382866
lcamap,2,11,39,20,40.0,2.0,0.0,0.060087
segdup,2,11,39,25,50,2,0,79.073610
insider,2,11,39,25,50.0,2.0,0.0,0.108115
fastmultrec_greedy,2,11,39,25,50.0,2.0,0.0,0.415997
lcamap,2,11,39,25,50.0,2.0,0.0,0.061821
segdup,2,11,39,5,10,2,0,192.741420
insider,2,11,39,5,10.0,2.0,0.0,0.105713
fastmultrec_greedy,2,11,39,5,10.0,2.0,0.0,0.400471
lcamap,2,11,39,5,10.0,2.0,0.0,0.058495
segdup,2,15,39,10,20,2,0,214.757187
insider,2,15,39,10,20.0,2.0,0.0,0.113745
fastmultrec_greedy,2,15,39,10,20.0,2.0,0.0,0.408590
lcamap,2,15,39,10,20.0,2.0,0.0,0.065103
segdup,2,15,39,15,30,2,0,180.488264
insider,2,15,39,15,30.0,2.0,0.0,0.103406
fastmultrec_greedy,2,15,39,15,30.0,2.0,0.0,0.404837
lcamap,2,15,39,15,30.0,2.0,0.0,0.064640
segdup,2,15,39,20,40,2,0,176.485794
insider,2,15,39,20,40.0,2.0,0.0,0.111479
fastmultrec_greedy,2,15,39,20,40.0,2.0,0.0,0.406817
lcamap,2,15,39,20,40.0,2.0,0.0,0.062341
segdup,2,15,39,25,50,2,0,118.683275
insider,2,15,39,25,50.0,2.0,0.0,0.109989
fastmultrec_greedy,2,15,39,25,50.0,2.0,0.0,0.412276
lcamap,2,15,39,25,50.0,2.0,0.0,0.065646
segdup,2,15,39,5,10,2,0,241.929431
insider,2,15,39,5,10.0,2.0,0.0,0.130303
fastmultrec_greedy,2,15,39,5,10.0,2.0,0.0,0.478201
lcamap,2,15,39,5,10.0,2.0,0.0,0.071122
segdup,2,8,39,10,207,18,27,117.960353
insider,2,8,39,10,203.0,17.0,33.0,0.152817
fastmultrec_greedy,2,8,39,10,207.0,18.0,27.0,0.292409
lcamap,2,8,39,10,207.0,18.0,27.0,0.052852
segdup,2,8,39,15,297,18,27,121.143845
insider,2,8,39,15,288.0,17.0,33.0,0.291640
fastmultrec_greedy,2,8,39,15,297.0,18.0,27.0,0.286971
lcamap,2,8,39,15,297.0,18.0,27.0,0.047241
segdup,2,8,39,20,387,18,27,117.651026
insider,2,8,39,20,373.0,16.0,53.0,0.624661
fastmultrec_greedy,2,8,39,20,387.0,18.0,27.0,0.290093
lcamap,2,8,39,20,387.0,18.0,27.0,0.052231
segdup,2,8,39,25,477,18,27,103.230120
insider,2,8,39,25,453.0,16.0,53.0,1.513619
fastmultrec_greedy,2,8,39,25,477.0,18.0,27.0,0.312895
lcamap,2,8,39,25,477.0,18.0,27.0,0.048458
segdup,2,8,39,5,117,18,27,130.010419
insider,2,8,39,5,117.0,18.0,27.0,0.105406
fastmultrec_greedy,2,8,39,5,117.0,18.0,27.0,0.296938
lcamap,2,8,39,5,117.0,18.0,27.0,0.052803
segdup,2,9,39,10,69,4,29,86.285197
insider,2,9,39,10,69.0,4.0,29.0,0.091643
fastmultrec_greedy,2,9,39,10,69.0,4.0,29.0,0.321825
lcamap,2,9,39,10,69.0,4.0,29.0,0.052166
segdup,2,9,39,15,89,4,29,68.792077
insider,2,9,39,15,89.0,4.0,29.0,0.094829
fastmultrec_greedy,2,9,39,15,89.0,4.0,29.0,0.322426
lcamap,2,9,39,15,89.0,4.0,29.0,0.057518
segdup,2,9,39,20,109,4,29,68.174680
insider,2,9,39,20,109.0,4.0,29.0,0.097107
fastmultrec_greedy,2,9,39,20,109.0,4.0,29.0,0.344393
lcamap,2,9,39,20,109.0,4.0,29.0,0.053878
segdup,2,9,39,25,129,4,29,67.894916
