method,planted_wgds,duprate,simid,dup_cost,solution_cost,solution_nbdups,solution_nblosses,time
segdup,2,9,96,25,179,7,4,78.580933
insider,2,9,96,25,179.0,7.0,4.0,0.103203
fastmultrec_greedy,2,9,96,25,179.0,7.0,4.0,0.214210
lcamap,2,9,96,25,179.0,7.0,4.0,0.035543
segdup,2,10,96,25,75,3,0,49.208139
insider,2,10,96,25,75.0,3.0,0.0,0.070696
fastmultrec_greedy,2,10,96,25,75.0,3.0,0.0,0.218838
lcamap,2,10,96,25,75.0,3.0,0.0,0.036616
segdup,2,11,96,25,50,2,0,64.125927
insider,2,11,96,25,50.0,2.0,0.0,0.086524
fastmultrec_greedy,2,11,96,25,50.0,2.0,0.0,0.365401
lcamap,2,11,96,25,50.0,2.0,0.0,0.050992
segdup,1,7,96,25,2078,69,353,61.641086
insider,1,7,96,25,1915.0,56.0,515.0,1.329644
fastmultrec_greedy,1,7,96,25,2036.0,66.0,386.0,0.774115
lcamap,1,7,96,25,2109.0,71.0,334.0,0.022305
segdup,1,8,96,25,1294,47,119,52.836525
insider,1,8,96,25,1173.0,36.0,273.0,6.529814
fastmultrec_greedy,1,8,96,25,1253.0,45.0,128.0,0.617491
lcamap,1,8,96,25,1338.0,49.0,113.0,0.023329
segdup,1,9,96,25,52,2,2,37.430721
insider,1,9,96,25,52.0,2.0,2.0,0.040526
fastmultrec_greedy,1,9,96,25,52.0,2.0,2.0,0.141400
lcamap,1,9,96,25,52.0,2.0,2.0,0.020936
segdup,1,10,96,25,27,1,2,30.158968
insider,1,10,96,25,27.0,1.0,2.0,0.028834
fastmultrec_greedy,1,10,96,25,27.0,1.0,2.0,0.083864
lcamap,1,10,96,25,27.0,1.0,2.0,0.016446
segdup,1,11,96,25,25,1,0,86.756190
insider,1,11,96,25,25.0,1.0,0.0,0.079390
fastmultrec_greedy,1,11,96,25,25.0,1.0,0.0,0.298275
lcamap,1,11,96,25,25.0,1.0,0.0,0.052155
segdup,2,7,97,25,2243,81,218,202.780374
insider,2,7,97,25,1937.0,61.0,412.0,8.928940
fastmultrec_greedy,2,7,97,25,2170.0,77.0,245.0,3.410535
lcamap,2,7,97,25,2249.0,82.0,199.0,0.080536
segdup,2,8,97,25,658,25,33,74.692538
insider,2,8,97,25,658.0,25.0,33.0,25.314267
fastmultrec_greedy,2,8,97,25,658.0,25.0,33.0,0.315183
lcamap,2,8,97,25,658.0,25.0,33.0,0.052677
segdup,2,9,97,25,285,11,10,55.717722
insider,2,9,97,25,266.0,10.0,16.0,0.147131
fastmultrec_greedy,2,9,97,25,285.0,11.0,10.0,0.268716
lcamap,2,9,97,25,285.0,11.0,10.0,0.035981
segdup,2,10,97,25,55,2,5,89.241836
insider,2,10,97,25,55.0,2.0,5.0,0.110944
fastmultrec_greedy,2,10,97,25,55.0,2.0,5.0,0.457292
lcamap,2,10,97,25,55.0,2.0,5.0,0.066725
segdup,2,11,97,25,50,2,0,123.538661
insider,2,11,97,25,50.0,2.0,0.0,0.113764
fastmultrec_greedy,2,11,97,25,50.0,2.0,0.0,0.465550
lcamap,2,11,97,25,50.0,2.0,0.0,0.069449
segdup,1,7,97,25,5645,183,1070,152.755962
insider,1,7,97,25,4998.0,137.0,1573.0,12.036319
fastmultrec_greedy,1,7,97,25,5398.0,168.0,1198.0,5.939864
lcamap,1,7,97,25,5668.0,184.0,1068.0,0.065008
segdup,1,8,97,25,1350,52,50,118.766724
insider,1,8,97,25,-1,-1,-1,9999999999.000000
fastmultrec_greedy,1,8,97,25,1350.0,52.0,50.0,0.720021
lcamap,1,8,97,25,1350.0,52.0,50.0,0.097143
segdup,1,9,97,25,334,13,9,93.241123
insider,1,9,97,25,334.0,13.0,9.0,0.168549
fastmultrec_greedy,1,9,97,25,334.0,13.0,9.0,0.329793
lcamap,1,9,97,25,334.0,13.0,9.0,0.047957
segdup,1,10,97,25,152,6,2,75.713191
insider,1,10,97,25,152.0,6.0,2.0,0.084525
fastmultrec_greedy,1,10,97,25,152.0,6.0,2.0,0.275486
lcamap,1,10,97,25,152.0,6.0,2.0,0.044983
segdup,1,11,97,25,25,1,0,35.696413
insider,1,11,97,25,25.0,1.0,0.0,0.033049
fastmultrec_greedy,1,11,97,25,25.0,1.0,0.0,0.099142
lcamap,1,11,97,25,25.0,1.0,0.0,0.018638
segdup,2,7,98,25,7479,210,2229,441.011748
insider,2,7,98,25,6452.0,147.0,2777.0,5.922872
fastmultrec_greedy,2,7,98,25,6856.0,173.0,2531.0,32.554667
lcamap,2,7,98,25,7500.0,211.0,2225.0,0.131854
segdup,2,8,98,25,2794,100,294,151.652572
